,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
TRAF3IP2,0.130264610698653,0.42409706742234,-0.0473744042155902,0.864371650673773,TRAF3IP2,ns,0
TRAF5,-0.0997427482898121,0.573255213477147,0.0437620241970418,0.794222308994294,TRAF5,ns,0
TRAF6,-0.0142585414831158,0.951353188299938,0.0353892293495854,0.877869059544027,TRAF6,ns,0
TRAF7,-0.0181964893054146,0.932413031190231,-0.0725956145456091,0.8065970658933,TRAF7,ns,0
TRAFD1,0.0141677737286907,0.951976362033049,-0.230491838737106,0.372296002340527,TRAFD1,ns,0
TRAIP,0.0389412753817077,0.818061700351896,1.07243263118191,0.0300271781982807,TRAIP,ns,0
TRAK1,-0.033521060812789,0.8804596530975,-0.052257180609811,0.84825154815587,TRAK1,ns,0
TRAK2,-0.21551139355409,0.249643830824525,-0.27460413624483,0.277607987493216,TRAK2,ns,0
TRAM1,0.062538680172601,0.716804338487555,-0.414159257975276,0.0584205145318898,TRAM1,ns,0
TRAM2,-0.003218854919231,0.989520695504213,-0.0812021821664153,0.672435371596237,TRAM2,ns,0
TRAP1,-0.067221578824147,0.519119624055373,0.127413364766553,0.364518386728437,TRAP1,ns,0
TRAPPC1,-0.319548110955354,0.0442945779041857,-0.271632066171488,0.116866349221304,TRAPPC1,ns,0
TRAPPC11,0.0473293419089733,0.819919271203903,0.129287721071621,0.488866376555827,TRAPPC11,ns,0
WDR48,0.156939403976098,0.362869419743005,0.514939370456172,0.0858134094054459,WDR48,ns,0
TSNAX-DISC1,0.0681686545307161,0.596660189363096,-0.0008744758756364,0.998473349467967,TSNAX-DISC1,ns,0
TSPAN13,-0.167537849657435,0.294132260070584,-0.696023272976702,0.0086853700345009,TSPAN13,ns,0
TWSG1,-0.0033270120461203,0.989422799426181,-0.28354853328479,0.283120117628982,TWSG1,ns,0
TXLNA,0.0507439825989672,0.770158888899871,0.143703691594018,0.5316176715174,TXLNA,ns,0
TXLNG,0.421081505343072,0.013935382506588,0.183016070272077,0.487469104709145,TXLNG,ns,0
TXN2,-0.143997355349765,0.278129971167076,-0.203191866105847,0.129091114643771,TXN2,ns,0
TXNDC11,0.588287935856788,0.0040405192377289,0.344244707408549,0.219191911252824,TXNDC11,ns,0
TXNDC12,-0.126539280613264,0.294180161700706,-0.383257261169133,0.0011689702609713,TXNDC12,ns,0
TWNK,0.0853773329720849,0.582818134218035,0.0126380916138863,0.968274259573041,TWNK,ns,0
TXNDC15,0.0062189797976437,0.981750379110079,-0.223028971621665,0.375451329061647,TXNDC15,ns,0
TXNDC17,-0.243228877681996,0.0391912368492196,-0.205565201349408,0.153061519267884,TXNDC17,ns,0
TXNDC5,-0.136248069524575,0.185271668971513,-0.440071833821125,0.0033685615524989,TXNDC5,ns,0
TXNDC9,0.152527238561353,0.386559434665782,0.250683957167215,0.336424394008659,TXNDC9,ns,0
TXNL1,0.0069200329830859,0.979201056254149,0.128728867442727,0.558731277082185,TXNL1,ns,0
TXNL4B,0.381587858460916,0.0895279254144343,0.205083550897967,0.435405972576669,TXNL4B,ns,0
TXNRD1,-0.0510900346938405,0.725840898184902,-0.282433272677074,0.0730449691073171,TXNRD1,ns,0
TXNDC16,-0.0134227373268591,0.946912104292045,-0.0125158138819826,0.963087547590938,TXNDC16,ns,0
TWIST1,0.461816230647946,0.0192009186831911,0.0922895108258917,0.745883490083297,TWIST1,ns,0
TWF2,-0.117349077348286,0.451832051967588,0.0748098491946069,0.783975793275807,TWF2,ns,0
TWF1,-0.0872932703316618,0.630466889939122,-0.251780928409478,0.335800595647043,TWF1,ns,0
TUBGCP3,0.0028692738330673,0.992318496741528,-0.954269408324646,0.0295745245466274,TUBGCP3,ns,0
TUBGCP4,-0.360266269913999,0.0039071040036789,0.0798288075974316,0.753340507605242,TUBGCP4,ns,0
TUBGCP6,-0.121135375122132,0.486791509709752,-0.231786316826599,0.188065980686658,TUBGCP6,ns,0
TUFM,-0.050791849851982,0.681101460159355,0.24810110348716,0.015341290997781,TUFM,ns,0
TUFT1,0.778507797847762,2.44510347085003e-05,0.545099173417415,0.0757184224796194,TUFT1,ns,0
TUG1,-0.153172520555509,0.187732651221583,-0.360517373757124,0.0530987700948143,TUG1,ns,0
TULP3,0.452310644902852,0.0034147574622424,0.299740375390915,0.235633122086569,TULP3,ns,0
TULP4,-0.0902314178371298,0.637036120131717,-0.329141240520822,0.200541536547578,TULP4,ns,0
TUSC1,0.0425813540613234,0.840873905463513,-0.0148945437689952,0.964769174765562,TUSC1,ns,0
TUSC2,-0.298411480106619,0.0759224162392392,-0.515642353085635,0.0261205342169246,TUSC2,ns,0
TUT1,0.0398236496840701,0.849370019096501,0.0652929258576135,0.808820277210412,TUT1,ns,0
TUT4,0.104878895704368,0.47159183066396,0.0498238064201905,0.871177985301209,TUT4,ns,0
TUT7,0.0561297455139279,0.774195360292001,-0.0510340110674928,0.869065782935388,TUT7,ns,0
TVP23C,0.791856945349575,0.0020271226553008,0.19655480977446,0.32703379725375,TVP23C,ns,0
TVP23C-CDRT4,0.803950039122899,2.17424043234678e-05,0.295367831945837,0.276098765826684,TVP23C-CDRT4,ns,0
TXNRD2,-0.118793210974621,0.5212412857296,0.110384175373473,0.690783287125056,TXNRD2,ns,0
TUBGCP2,0.0328801705459696,0.857892578833,0.0822678753619702,0.730848680443927,TUBGCP2,ns,0
TXNRD3,-0.0429090013870459,0.797954608422764,-0.0059012668323864,0.984475144113882,TXNRD3,ns,0
TYMS,-0.0766345101056678,0.517994146764097,-0.103749640459908,0.513552646685415,TYMS,ns,0
UBAC2,-0.0159466542458397,0.940358931314596,-0.315596623154408,0.185851770502063,UBAC2,ns,0
UBALD1,0.310983782611578,0.0798730662769619,0.285724987011686,0.190274165360808,UBALD1,ns,0
UBALD2,0.476660541188841,0.000678031170297,0.177528038727557,0.433667342692829,UBALD2,ns,0
UBAP1,0.0378588037180338,0.864596137490368,0.224791749825905,0.371278694229831,UBAP1,ns,0
UBAP2,0.0239578403879169,0.905297124447042,-0.278364642138676,0.276111656171871,UBAP2,ns,0
UBASH3B,-0.0138491666023237,0.944921343640353,-0.166750010797701,0.249175965150587,UBASH3B,ns,0
UBAC1,-0.0817664293612091,0.625915796987877,-0.545622106242239,0.0269015166725411,UBAC1,ns,0
UBC,0.136988831913138,0.0653733069611706,0.122134777118467,0.158158330260818,UBC,ns,0
UBE2B,-0.0229750348187362,0.893444856901683,-0.109406930496548,0.551506904903177,UBE2B,ns,0
UBE2C,-0.232752900605078,0.0485578674632575,-0.113923108640027,0.618804053630957,UBE2C,ns,0
UBE2D1,-0.0215687197857917,0.922577805579748,-0.232488653923548,0.373286897100203,UBE2D1,ns,0
UBE2D2,0.0654127999073188,0.624948760199501,-0.13404194420107,0.373129896306931,UBE2D2,ns,0
UBE2D3,-0.0672241232841437,0.54203310373656,-0.23546018057132,0.0764549852974163,UBE2D3,ns,0
UBE2D4,-0.0332930510131303,0.879294025726273,-0.0388673721363764,0.854639729117446,UBE2D4,ns,0
UBE2A,-0.0427026490288484,0.797096041020151,-0.126165400669259,0.492124404348072,UBE2A,ns,0
UBA6,0.0866436657251417,0.598853001155267,-0.0800289424584181,0.783975793275807,UBA6,ns,0
UBA52,-0.21069700885795,0.0019069815992005,-0.100682244596962,0.188065980686658,UBA52,ns,0
UBA5,0.208017410499616,0.25013884389377,0.190427174748716,0.471056268139931,UBA5,ns,0
TYRO3,-0.53831986340765,0.0327013235190706,-0.367349352885084,0.201241403174351,TYRO3,ns,0
TYSND1,-0.0109369556146537,0.965332830280814,-0.140304287517521,0.604107914461797,TYSND1,ns,0
TYW1,0.214802846042932,0.246953949672892,0.113115582147415,0.644592496617516,TYW1,ns,0
TYW3,-0.204174357834499,0.149976477797256,-0.316625500580896,0.180886249859184,TYW3,ns,0
TYW5,0.593836423092649,0.015954942992433,0.452816373004878,0.125855962159136,TYW5,ns,0
U2AF1,0.0134463455556713,0.944215446739295,0.260884897334663,0.321069167849986,U2AF1,ns,0
U2AF1L5,-0.312881338395531,0.104065682283315,0.18120070955278,0.490486376590656,U2AF1L5,ns,0
U2AF2,-0.172140027974926,0.139437507552225,-0.0003373411227607,0.999015351732031,U2AF2,ns,0
U2SURP,0.161019520717939,0.100651101778613,0.249856173251578,0.11182236488282,U2SURP,ns,0
UACA,0.139464873873241,0.45295232906265,0.230276989463723,0.387125994502261,UACA,ns,0
UAP1,0.0792484797441771,0.68639051642521,-0.0077904167879291,0.984666038119389,UAP1,ns,0
UAP1L1,0.0603750758848493,0.699943084303782,0.136859442249456,0.590359092768275,UAP1L1,ns,0
UBA1,-0.0567351777126297,0.712565569542745,0.116715949828927,0.442833358011992,UBA1,ns,0
UBA2,0.114100860327147,0.115392198071289,-0.0133460583157191,0.96310951811275,UBA2,ns,0
UBA3,0.030677053645077,0.892412065559397,-0.158700490912304,0.553025914249394,UBA3,ns,0
TYK2,-0.232116729212333,0.221480305984943,-0.143075929089581,0.593557304046223,TYK2,ns,0
TUBG2,-0.0228871371046157,0.913922431154952,0.251301593930749,0.283120117628982,TUBG2,ns,0
TUBG1,-0.0389182857072263,0.799438845414839,0.155991234899541,0.287284214628515,TUBG1,ns,0
TUBE1,0.930345144116108,1.14929553329636e-07,0.409890040901727,0.157207537643538,TUBE1,ns,0
TSTD2,0.340577232715756,0.101771550198571,0.148748091011393,0.496355033545595,TSTD2,ns,0
TSTD3,-0.0004330545238736,0.997917487092079,-0.0291748328710852,0.885539769529722,TSTD3,ns,0
TTBK2,0.136070370995388,0.464694880913592,0.0653239073951359,0.774473101255716,TTBK2,ns,0
TTC1,-0.0930511929529843,0.53192456530304,-0.0033255465179823,0.991195569964107,TTC1,ns,0
TTC12,0.0604634133621831,0.757191673011375,0.161716865531787,0.42273966868537,TTC12,ns,0
TTC13,-0.0515576611639825,0.801182689291521,-0.029965151106832,0.927035719945638,TTC13,ns,0
TST,-0.123983740525746,0.394761453499983,0.264658931829924,0.153986044153832,TST,ns,0
TTC14,0.117120640561642,0.444234494825147,0.23606244878486,0.336424394008659,TTC14,ns,0
TTC19,-0.0092047720668106,0.965332830280814,-0.0634586482840043,0.811061428576111,TTC19,ns,0
TTC21B,-0.0171112233961451,0.942733248489272,0.362668893741379,0.190274165360808,TTC21B,ns,0
TTC23,-0.0157093319986399,0.942576014362191,-0.189300451078607,0.382768635241152,TTC23,ns,0
TTC26,0.363831844039071,0.088743806858774,0.066683254733186,0.766116647886921,TTC26,ns,0
TTC27,0.103617545906398,0.570025898576171,0.107653777807122,0.700368943927034,TTC27,ns,0
TTC28,-0.0475462372998768,0.826316400113331,0.136976843182594,0.519584510598742,TTC28,ns,0
TTC17,0.063539618192794,0.703999623630273,0.521541334783258,0.0526959870519093,TTC17,ns,0
TSSC4,-0.0234412226835036,0.908638434873941,0.002623734824119,0.996620430823456,TSSC4,ns,0
TSR3,-0.261168932657439,0.0602774493659497,-0.164917218694967,0.457599375132975,TSR3,ns,0
TSR2,-0.0615055800076282,0.696800914193837,0.159452717862203,0.36356965075884,TSR2,ns,0
TSPAN14,-0.219383817838017,0.248089086115678,0.1716840712056,0.462475045025327,TSPAN14,ns,0
TSPAN17,-0.10669707363384,0.562672939844454,-0.040690247353701,0.858067344854926,TSPAN17,ns,0
TSPAN3,-0.16812165771584,0.0921934491861461,-0.290675060996799,0.0043155924009976,TSPAN3,ns,0
TSPAN31,-0.0886029196716242,0.637036120131717,-0.148670824769057,0.57276998210313,TSPAN31,ns,0
TSPAN33,-0.02872681970943,0.89399308566902,-0.0975764654174254,0.704776679210189,TSPAN33,ns,0
TSPAN4,0.0055811773271156,0.981287604112357,-0.0958542707356441,0.695801391320697,TSPAN4,ns,0
TSPAN5,0.238246979135777,0.170087650912514,-0.104633444515708,0.705894705677689,TSPAN5,ns,0
TSPAN6,-0.0963619259811673,0.535584728826224,-0.0453137841583792,0.867523636845889,TSPAN6,ns,0
TSPAN7,-0.177094154018171,0.301846032968423,0.0226034746047793,0.938574370138952,TSPAN7,ns,0
TSPAN9,0.0211204119299897,0.929277526636437,-0.0589493934469288,0.840550448453196,TSPAN9,ns,0
TSPO,-0.0751394615366458,0.567764393776216,-0.0266816787713924,0.917001561441363,TSPO,ns,0
TSPYL1,-0.199562686744581,0.0695878848141548,-0.453589656644918,0.0087195024273084,TSPYL1,ns,0
TSPYL2,0.368447935002309,0.0695331948795146,0.387039959576106,0.119938375866307,TSPYL2,ns,0
TSPYL4,0.0778967893027753,0.658536574125529,-0.0884466800278525,0.74816393422294,TSPYL4,ns,0
TSR1,0.0836188076772367,0.450138978529242,0.207375876198611,0.0977528048755919,TSR1,ns,0
TTC3,-0.0704205565550803,0.577078451914663,-0.2661798560472,0.173688794963734,TTC3,ns,0
TTC30A,-0.0387355755301017,0.841585795579215,0.129394873390314,0.421253881782363,TTC30A,ns,0
TTC30B,0.0643035390909938,0.697092324594302,-0.0638394805758302,0.725827620779901,TTC30B,ns,0
TTC31,0.179392405586789,0.312136222990524,0.691273858099373,0.0762091977349706,TTC31,ns,0
TTLL11,0.0417816089066049,0.822158319992176,-0.0059349086714546,0.982910976368268,TTLL11,ns,0
TTLL12,-0.228147138373987,0.0720480190281092,-0.233050388917739,0.190274165360808,TTLL12,ns,0
TTLL3,-0.211520887237436,0.254596160072189,0.258048079160478,0.190436706343979,TTLL3,ns,0
TTLL4,0.0766331147384942,0.695672987627175,0.0354514184622601,0.892441234636761,TTLL4,ns,0
TTLL5,0.0096292667234053,0.970488801849181,-0.0723663096333384,0.811048107317236,TTLL5,ns,0
TTLL7,-0.0198499617403482,0.92314777226122,-0.0030075809863657,0.992853234727926,TTLL7,ns,0
TTPAL,-0.0217186949028856,0.922515215297306,-0.0283950194922654,0.932702341593789,TTPAL,ns,0
TTYH3,-0.525223714032671,0.0146958439220915,-0.18716798679997,0.474857450176259,TTYH3,ns,0
TUB,-0.0399479918523116,0.856529209295888,-0.0606599686245708,0.819486120725594,TUB,ns,0
TUBA1A,-0.357422141001256,0.0047120713997546,-0.0359325696198127,0.891602316447619,TUBA1A,ns,0
TUBB2A,-0.198982079801562,0.221480305984943,0.123158230850952,0.618804053630957,TUBB2A,ns,0
TUBB2B,0.0026639463575349,0.988823242207707,0.0547367688401634,0.819948555335902,TUBB2B,ns,0
TUBB3,0.0258402088355144,0.898093026511547,0.0452496086249206,0.871177985301209,TUBB3,ns,0
TUBB6,-0.442399907102518,0.0001562935730955,-0.327815566914699,0.0687512590086252,TUBB6,ns,0
TUBD1,0.0076834538494688,0.979605434737121,-0.315182016534219,0.242417985090723,TUBD1,ns,0
TTL,-0.175618298165021,0.274747300794428,-0.673810428622418,0.0376186354454764,TTL,ns,0
TSPAN12,0.080468139379997,0.681101460159355,-0.264150797127233,0.292377939907853,TSPAN12,ns,0
TTK,0.0088359099922352,0.973804554587293,0.0710775802054443,0.809082997409225,TTK,ns,0
TTF2,-0.108060129702447,0.547278598296351,0.0499366868174575,0.872230140284945,TTF2,ns,0
TTC32,0.0704803533765387,0.725796550180388,0.0842348974852207,0.773400038382422,TTC32,ns,0
TTC33,-0.0082592079944251,0.973587259525622,0.0924179761525124,0.693679268788153,TTC33,ns,0
TTC37,-0.0403958233616431,0.812770812940928,-0.204424047920068,0.376329975459941,TTC37,ns,0
TTC38,-0.0312946033672796,0.890363324229425,0.0760282037405121,0.776579536900347,TTC38,ns,0
TTC39A,-0.0787848980706072,0.663189899158076,-0.079220399076344,0.774814897122368,TTC39A,ns,0
TTC39B,0.0475301388394305,0.801856312989695,0.0995297894256654,0.475864623606419,TTC39B,ns,0
TTC39C,-0.0899192313040585,0.639338021186789,-0.075776720829935,0.788881174179286,TTC39C,ns,0
TTC4,0.0272243287339806,0.908258089250271,0.171738359342487,0.51978162699307,TTC4,ns,0
TTC5,-0.0775051833957123,0.694107315398496,0.0455837850296692,0.884947636188214,TTC5,ns,0
TTC6,0.161568346889114,0.28301964136625,-0.0164142389373716,0.804646385434621,TTC6,ns,0
TTC7A,0.0032887891892228,0.988106799778836,-0.0441453175289963,0.569453016166342,TTC7A,ns,0
TTC7B,-0.0166765950044892,0.942733248489272,-0.0814574412266868,0.749017796250997,TTC7B,ns,0
TTC8,0.0183927574722162,0.935479993711722,0.0415726143601734,0.891367214738492,TTC8,ns,0
TTC9C,0.193727429162566,0.279989085032202,0.0456166720825252,0.890104615060257,TTC9C,ns,0
TTF1,-0.0144653592703199,0.951353188299938,0.490268351896586,0.0813966358108633,TTF1,ns,0
TTI2,0.058324774044443,0.778971373343902,0.120771575078232,0.647909433589637,TTI2,ns,0
WDR5,0.0181418032470727,0.932041790892397,-0.107472450504366,0.634713835399983,WDR5,ns,0
WDR54,-0.065356014044296,0.734287736403041,0.108124074841678,0.657565049125323,WDR54,ns,0
WDR55,-0.063878591809413,0.74729100883616,0.189306849401662,0.472494975584169,WDR55,ns,0
ZNF500,0.228571069485715,0.177961311806206,0.372475588691574,0.186637658027987,ZNF500,ns,0
ZNF503,-0.054641143983761,0.651983752967805,-0.0031455149018968,0.992582381549556,ZNF503,ns,0
ZNF506,0.143163958860509,0.429846380610886,0.240433993228337,0.246486284653931,ZNF506,ns,0
ZNF507,0.308270786229295,0.0410233079621221,0.0418075088014173,0.896815140889546,ZNF507,ns,0
ZNF510,0.146991687423843,0.41252340702425,-0.0641989567056363,0.626447041483937,ZNF510,ns,0
ZNF512,0.0283493742132361,0.89399308566902,0.0750772233064233,0.786152968880241,ZNF512,ns,0
ZNF496,0.0829832702659801,0.589465394563239,0.0658212386208266,0.607350521417479,ZNF496,ns,0
ZNF512B,-0.110277435471935,0.549303659807356,-0.406784779938662,0.149644197142036,ZNF512B,ns,0
ZNF514,-0.076028956739421,0.683871454281256,0.0128859123296014,0.960111168396122,ZNF514,ns,0
ZNF516,0.158906904420355,0.301846032968423,0.0157884395532679,0.920276989441064,ZNF516,ns,0
ZNF518A,0.216242498101841,0.239522985305826,0.587344140265798,0.0927978159789259,ZNF518A,ns,0
ZNF518B,0.192411266060916,0.298344022466669,0.161771280680957,0.496355033545595,ZNF518B,ns,0
ZNF519,0.0421185273179257,0.827819775283239,-0.0952146770824777,0.529399981004914,ZNF519,ns,0
ZNF521,0.0907529189272098,0.596660189363096,0.066488657219965,0.674104277701138,ZNF521,ns,0
ZNF513,0.133945578200476,0.451600540068566,-0.0311329517339673,0.908385430547129,ZNF513,ns,0
ZNF493,0.0405485963567633,0.845091986999312,0.0140281988085655,0.832604612844917,ZNF493,ns,0
ZNF490,-0.0342056297150482,0.856529209295888,0.0783302611384913,0.611537191600583,ZNF490,ns,0
ZNF483,0.0943807065032487,0.623087949958623,0.0359733866540839,0.891367214738492,ZNF483,ns,0
ZNF431,0.0488586420676493,0.815175949816383,0.198099065199831,0.44241403319777,ZNF431,ns,0
ZNF432,0.0899009846477532,0.5413311142506,0.0606435404801582,0.624167011181614,ZNF432,ns,0
ZNF44,0.258782646212671,0.191676022582878,0.0306008897934366,0.909536795425553,ZNF44,ns,0
ZNF440,-0.028723890908441,0.856852021280274,-0.113758457501575,0.218659420367526,ZNF440,ns,0
ZNF444,0.135021365995974,0.468969698077978,0.255077970665943,0.338561645123296,ZNF444,ns,0
ZNF445,0.512448064078413,0.0228304981452252,0.364145594736885,0.179182901584472,ZNF445,ns,0
ZNF446,-0.0115862827231834,0.955116897038167,0.0220996013565525,0.933292059782947,ZNF446,ns,0
ZNF449,-0.0739833444121056,0.657630396232739,-0.138375771793026,0.101559844590209,ZNF449,ns,0
ZNF45,0.353514119157391,0.0633207655189311,0.284574870789428,0.287665352749817,ZNF45,ns,0
ZNF461,0.212162721125612,0.193930375411405,0.283871746740485,0.296468722264206,ZNF461,ns,0
ZNF462,0.0371890411855744,0.865016280787978,-0.0687623796232521,0.819486120725594,ZNF462,ns,0
ZNF468,0.0805167813344088,0.66403596286541,0.0333513433852498,0.866490361331072,ZNF468,ns,0
ZNF470,0.0997779282349632,0.548305312616919,0.407043377336789,0.0942706713041818,ZNF470,ns,0
ZNF473,0.901842022544666,0.0016956467713424,0.485487005067051,0.127045284957824,ZNF473,ns,0
ZNF480,-0.0554509001909938,0.79062956253573,-0.0177133269666019,0.958155228935889,ZNF480,ns,0
ZNF525,-0.0201869694930974,0.920320449193454,0.242226114894517,0.203507890143626,ZNF525,ns,0
ZNF430,0.470307763515402,0.0254315034417755,0.0523800775603776,0.858548181665145,ZNF430,ns,0
ZNF526,0.0471321888174712,0.814735161419877,-0.0469765967237501,0.833075229012182,ZNF526,ns,0
ZNF528,-0.0136409575030681,0.937279359285983,1.00218864198506,0.0358450397894734,ZNF528,ns,0
ZNF569,0.459135914570479,0.0034891070699133,0.161343403443577,0.542260058947685,ZNF569,ns,0
ZNF570,0.0935222262224859,0.615515711428586,0.133091542602014,0.623231432790513,ZNF570,ns,0
ZNF571,0.41333078734525,0.0442272276609937,0.141409011173304,0.504265828694687,ZNF571,ns,0
ZNF573,-0.104070668240276,0.563171157400745,0.0006243912241868,0.999503805069333,ZNF573,ns,0
ZNF574,-0.0545090649291061,0.76667036923243,0.034696329298667,0.90506221346058,ZNF574,ns,0
ZNF576,0.196988117256414,0.201713881333228,0.378943748305059,0.0450883003737649,ZNF576,ns,0
ZNF568,0.457477464040822,0.0148476038290616,0.140545440039454,0.585333555019746,ZNF568,ns,0
ZNF577,0.0628334392442132,0.716804338487555,0.03448562043094,0.857525041097693,ZNF577,ns,0
ZNF580,0.0029649290998412,0.993016758466181,-0.368840739269995,0.124484368087154,ZNF580,ns,0
ZNF581,0.0104048667784557,0.970246318132236,0.229257166886629,0.378182461549077,ZNF581,ns,0
ZNF582,0.117937716957857,0.429846380610886,-0.0366350891419632,0.6399004952286,ZNF582,ns,0
ZNF583,0.261931903446886,0.162453174930583,-0.0461557210754688,0.502233935744836,ZNF583,ns,0
ZNF585A,0.041976775639935,0.82274338229494,0.103871148902406,0.690197152994775,ZNF585A,ns,0
ZNF585B,0.0992939573502515,0.598575405751107,0.0486103550653541,0.853029112962324,ZNF585B,ns,0
ZNF579,0.183169285138719,0.31041948178494,0.130147536206618,0.608956358221512,ZNF579,ns,0
ZNF567,-0.0484947273741582,0.819292302402104,-0.0664316065606432,0.800123274625581,ZNF567,ns,0
ZNF562,0.0753662632864993,0.696942648428131,0.0005696777650069,0.999935414677435,ZNF562,ns,0
ZNF561,0.0407936980549788,0.849370019096501,0.0807089379727099,0.656346734708568,ZNF561,ns,0
ZNF529,0.287901559659531,0.0621785151658339,0.266142657697428,0.322416270129385,ZNF529,ns,0
ZNF530,0.240904872257737,0.204363245217199,-0.0160551449332626,0.958881481826843,ZNF530,ns,0
ZNF534,0.274406423611018,0.144071927701192,-0.139834362372841,0.601293778248474,ZNF534,ns,0
ZNF543,0.910503008922812,0.0178137653421073,-0.0040588214936734,0.977023306812444,ZNF543,ns,0
ZNF544,0.0226503700855394,0.913827556435428,0.152443617074915,0.56096773153638,ZNF544,ns,0
ZNF548,0.112441664138266,0.529210663383317,0.295711138183229,0.185851770502063,ZNF548,ns,0
ZNF549,0.0522911564758515,0.787853061047717,0.145098482562578,0.500062287972554,ZNF549,ns,0
ZNF550,0.182168940018456,0.290366707046543,0.26573566117167,0.112083600450161,ZNF550,ns,0
ZNF551,0.0649286578497573,0.750133440195779,-0.256003368034225,0.340489506696515,ZNF551,ns,0
ZNF552,0.045646785138122,0.801887284993951,0.242407389363811,0.233365159133363,ZNF552,ns,0
ZNF554,-0.0313933976169024,0.862215977377375,0.0913323250078459,0.600688616003672,ZNF554,ns,0
ZNF555,1.29751941518644,0.0036998387102726,0.0091600707540437,0.91269020649468,ZNF555,ns,0
ZNF557,0.0948003342081856,0.601807348514671,0.36342433162528,0.196000489942896,ZNF557,ns,0
ZNF558,0.702055146777536,0.0235626172625151,-0.0639989336441788,0.720684201281571,ZNF558,ns,0
ZNF559-ZNF177,0.129682574363676,0.473939508660762,0.0288213789786251,0.911982819965454,ZNF559-ZNF177,ns,0
ZNF527,0.511757790832088,0.0101962796202071,0.166197474822857,0.508064682733353,ZNF527,ns,0
ZNF429,0.109849351354381,0.517739815617419,0.0403055846005166,0.8689821534077,ZNF429,ns,0
ZNF428,-0.142991021876237,0.419260779387491,-0.0023365611257465,0.995919363964547,ZNF428,ns,0
ZNF426,-0.0252835457117424,0.911622619115241,0.1131773174214,0.661366176319157,ZNF426,ns,0
ZNF282,0.232583935025747,0.13956538470687,0.204508345022017,0.391834983344197,ZNF282,ns,0
ZNF283,0.147578660448844,0.356343644824899,0.670218940869059,0.0421525341500642,ZNF283,ns,0
ZNF284,0.0365042619342874,0.847081171753572,-0.0264438056455905,0.901844542735831,ZNF284,ns,0
ZNF286A,0.104664160713292,0.574544598240713,0.031802139693203,0.921444628477677,ZNF286A,ns,0
ZNF286A-TBC1D26,0.16556291092909,0.367017390249164,0.0312908295134464,0.905124157955923,ZNF286A-TBC1D26,ns,0
ZNF287,0.535416015723238,0.0605530707026246,0.0998124872907527,0.640664434228835,ZNF287,ns,0
ZNF281,-0.0589336542325325,0.694350869709304,-0.367863990960505,0.0463823878138514,ZNF281,ns,0
ZNF3,0.274024732753945,0.0557957207779277,0.471194123118967,0.0756535919401214,ZNF3,ns,0
ZNF302,0.292106895011584,0.0455572594422121,0.381798375987575,0.131047833633168,ZNF302,ns,0
ZNF304,-0.0210580100372493,0.916792030806836,-0.0175459820899752,0.94412288899165,ZNF304,ns,0
ZNF316,-0.0884090255355722,0.649092804587625,-0.0278064500933995,0.929860924101743,ZNF316,ns,0
ZNF317,-0.0400724678947758,0.837582807309492,0.0552924001129358,0.749626511812116,ZNF317,ns,0
ZNF318,0.0338604071090872,0.878831673257403,-0.0483625703387525,0.80542270370691,ZNF318,ns,0
ZNF319,0.595956778732036,0.0485836698040113,-0.0606984196397357,0.596411501480849,ZNF319,ns,0
ZNF300,0.870387261621071,0.0003805063457614,0.322479765578457,0.199388946680774,ZNF300,ns,0
ZNF280D,0.211157911141436,0.266048678817444,0.0157346036944934,0.951643783365925,ZNF280D,ns,0
ZNF28,0.0904516681841938,0.550812540476466,-0.0688631955145307,0.418909352903084,ZNF28,ns,0
ZNF277,0.114005940478038,0.521680864215954,0.265357205965862,0.315510906569786,ZNF277,ns,0
ZNF239,0.452541955852651,0.0383334628990483,-0.0972456526875764,0.587312157975182,ZNF239,ns,0
ZNF24,0.21973316756177,0.0450504601155781,0.0744832575575481,0.763577817562582,ZNF24,ns,0
ZNF248,0.0058112576327561,0.982834084216682,-0.0112676401870641,0.967269959282766,ZNF248,ns,0
ZNF25,-0.0457239613848354,0.810748419464487,-0.0821156101198131,0.487631151728868,ZNF25,ns,0
ZNF254,0.554113198740912,0.0226731348143484,-0.0274025536693275,0.929975387679805,ZNF254,ns,0
ZNF26,0.294247109549977,0.157410691788046,0.0494677990418693,0.843034365567773,ZNF26,ns,0
ZNF260,0.254545886160538,0.0805994106772367,0.161060684162956,0.543226165481147,ZNF260,ns,0
ZNF263,0.112733870868932,0.546466646415809,0.737214127892544,0.0265512034969761,ZNF263,ns,0
ZNF264,-0.0315617860552303,0.888438734108097,0.0188322297197103,0.943661425323714,ZNF264,ns,0
ZNF266,-0.0127094394492939,0.944921343640353,-0.0538635650618695,0.790110316399319,ZNF266,ns,0
ZNF268,0.452080207867952,0.0228002130262215,0.0460041019215597,0.877355375551954,ZNF268,ns,0
ZNF273,0.765886508740554,0.0016952993612527,0.242073513844421,0.362767069249648,ZNF273,ns,0
ZNF274,0.383789827967976,0.0636937558961172,-0.0331728845928392,0.914002052399208,ZNF274,ns,0
ZNF275,-0.111386716375695,0.529803745719676,0.0174558994006835,0.961449498883549,ZNF275,ns,0
ZNF276,0.207441644878186,0.267711216681943,0.120576531319642,0.631139794653448,ZNF276,ns,0
